,Category,Subcategory,Subsubcategory,Producto,Cantidad,Precio
214,Bebé,Alimentación infantil,Papillas,Papilla líquida leche y cereales con galleta Nestlé +6 meses,2 mini bricks x 250 ml,2.2
215,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales Nestlé +6 meses,Caja 660 g,4.2
216,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con galleta María Nestlé +6 meses,Caja 600 g,3.95
217,Bebé,Alimentación infantil,Papillas,Papilla líquida leche y cereales con miel Nestlé Pijama +6 meses,2 mini bricks x 250 ml,2.2
218,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con miel Nestlé +6 meses,Caja 660 g,4.2
219,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con miel Hero baby +6 meses,Caja 410 g,3.55
220,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con cacao Nestlé +12 meses,Caja 600 g,3.8
221,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales Hero baby +6 meses,Caja 410 g,3.55
222,Bebé,Alimentación infantil,Papillas,Papilla sin gluten crema de arroz Hero baby +4 meses,Caja 220 g,2.25
223,Bebé,Alimentación infantil,Papillas,Papilla maíz y arroz sin gluten Nestlé +4 meses,Caja 240 g,2.0
224,Bebé,Alimentación infantil,Papillas,Papilla 8 cereales con galleta Hero baby +6 meses,Caja 340 g,3.45
225,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,Paquete 1 kg,4.99
226,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,Bote 390 g,2.49
227,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble 0% azúcares añadidos ColaCao,Bote 325 g,3.79
228,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,Bote 760 g,5.69
229,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,Bote 383 g,3.29
230,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Hacendado,Paquete 1 kg,2.95
231,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble Hacendado,Bote 850 g,2.35
232,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble Hacendado,Bote 480 g,1.95
233,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble ColaCao original,"Caja 2,5 kg",14.95
234,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble 0% azúcares añadidos Hacendado,Bote 450 g,3.0
235,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Nesquik,"Caja 2,7 kg",12.6
236,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble instantáneo Hacendado,Bote 500 g,2.0
237,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Cacao soluble,Cacao soluble en sobres Hacendado,Caja 6 sobres (108 g),1.05
238,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao puro en polvo La Chocolatera,Bote 265 g,2.55
239,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao en polvo a la taza Valor,Paquete 500 g,2.85
240,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Chocolate líquido a la taza Hacendado,Brick 1 L,1.75
241,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Chocolate para hacer a la taza Valor,Tableta 300 g,2.4
242,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao en polvo instantáneo a la taza Hacendado,Bote 500 g,1.9
243,"Cacao, café e infusiones",Cacao soluble y chocolate a la taza,Chocolate a la taza,Cacao en polvo a la taza Hacendado,Paquete 400 g,1.4
244,Carne,Arreglos,Arreglos,"Arreglo para puchero vacuno, cerdo y pollo",Bandeja 1 kg aprox.,6.0
245,Carne,Arreglos,Arreglos,Arreglo para arroz al horno,Bandeja 850 g aprox.,5.95
246,Carne,Arreglos,Arreglos,Hueso garrón Incarlopsa,290 g aprox.,0.87
247,Carne,Arreglos,Arreglos,Hueso vacuno,Bandeja 250 g aprox.,1.05
248,Carne,Arreglos,Arreglos,Trozo de vacuno para cocido,Bandeja 300 g aprox.,3.9
249,Carne,Arreglos,Arreglos,Compango asturiano,Paquete 250 g,2.45
250,Carne,Arreglos,Arreglos,Osobuco de cerdo,Bandeja 150 g aprox.,0.89
251,Carne,Arreglos,Arreglos,Espinazo de cerdo,Bandeja 180 g aprox.,0.77
252,Carne,Arreglos,Arreglos,Arreglo para paella con pollo y conejo,Bandeja 1 kg aprox.,6.89
253,Carne,Arreglos,Arreglos,Gallina un cuarto de pieza pesada,Bandeja 600 g aprox.,2.7
254,Carne,Arreglos,Arreglos,Manos de cerdo,Bandeja 500 g aprox.,2.6
255,Carne,Arreglos,Arreglos,Costilla de vacuno,Bandeja 250 g aprox.,2.49
256,Carne,Arreglos,Arreglos,Tocino de cerdo,Bandeja 150 g aprox.,0.67
257,Carne,Arreglos,Arreglos,Chorizo asturiano,Paquete 250 g,2.3
258,Carne,Arreglos,Arreglos,Hueso blanco de cerdo salado,Bandeja 350 g aprox.,1.22
259,Carne,Arreglos,Arreglos,Rabo de cerdo,Bandeja 250 g aprox.,1.24
260,Congelados,Arroz y pasta,Arroz,Arroz tres delicias Hacendado ultracongelado,Paquete 1 kg,2.5
261,Congelados,Arroz y pasta,Arroz,Arroz precocido Hacendado ultracongelado,Paquete 6 bolsitas (1 kg),1.75
262,Congelados,Arroz y pasta,Arroz,Risotto de champiñones Hacendado ultracongelados,Paquete 500 g,1.45
263,Congelados,Arroz y pasta,Arroz,Arroz negro Hacendado ultracongelado,Paquete 600 g,2.3
264,Congelados,Arroz y pasta,Arroz,Arroz con verduras Hacendado ultracongelado,Paquete 600 g,1.45
265,Congelados,Arroz y pasta,Arroz,Arroz con pollo asado Hacendado ultracongelado,Paquete 600 g,2.0
266,Congelados,Arroz y pasta,Pasta,Lasaña a la boloñesa Hacendado ultracongelada,Caja 2 bandejas (600 g),2.5
267,Congelados,Arroz y pasta,Pasta,Canelones de carne con bechamel Hacendado ultracongelados,"Caja 12 ud. (1,1 kg)",4.5
268,Congelados,Arroz y pasta,Pasta,Canelones de carne con bechamel Hacendado ultracongelados,Caja 2 bandejas (600 g),2.5
269,Congelados,Arroz y pasta,Pasta,Canelones de atún con bechamel Hacendado ultracongelados,Caja 2 bandejas (600 g),2.5
270,Congelados,Arroz y pasta,Pasta,Canelones de carne sin bechamel Hacendado ultracongelados,Paquete 6 ud. (300 g),2.0
271,Congelados,Arroz y pasta,Pasta,Sopa con wonton de langostino y fideos Hacendado ultracongelada,Bol 309 g,2.95
272,Congelados,Arroz y pasta,Pasta,Lasaña de espárragos Hacendado ultracongelada,Caja 1 ud. (300 g),2.4
273,Congelados,Arroz y pasta,Pasta,Pasta cocida ultracongelada Hacendado,Paquete 3 bolsitas (600 g),2.0
274,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún en aceite de girasol Hacendado,Lata 900 g (650 g escurrido),6.7
275,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en aceite de girasol Hacendado,6 latas x 60 g,4.4
276,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún en aceite de oliva Hacendado,Lata 900 g (650 g escurrido),7.7
277,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en aceite de oliva Hacendado,6 latas x 60 g,4.65
278,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en aceite de oliva Hacendado,Lata 111 g (82 g escurrido),1.45
279,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro bajo en sal Hacendado en aceite de oliva,3 latas x 60 g,2.6
280,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro al natural Hacendado,6 latas x 60 g,4.3
281,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en escabeche blanco Hacendado,6 latas x 60 g,4.6
282,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún claro en aceite de oliva Hacendado,Bote 195 g (140 g escurrido),3.7
283,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Atún en salsa de tomate Hacendado,3 latas x 52 g,1.9
284,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Atún,Ventresca de atún claro Hacendado en aceite de oliva,Lata 111 g (78 g escurrido),2.55
285,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Bonito,Migas de bonito del norte en aceite de oliva Hacendado,3 latas x 52 g,2.2
286,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Bonito,Bonito del norte en aceite de oliva Hacendado,2 latas x 73 g,2.75
287,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Bonito,Filetes de bonito del norte en aceite de oliva Hacendado,Tarro 400 g (280 g escurrido),6.5
288,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Bonito,Bonito del norte en escabeche Hacendado,Lata 190 g (140 g escurrido),3.4
289,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Bonito,Bonito del norte en aceite de oliva La reina de España,Lata 110 g (73 g escurrido),2.05
290,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Caballa y melva,Filetes de caballa del sur en aceite de oliva Hacendado,2 latas x 65 g,1.65
291,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Caballa y melva,Filetes de caballa del sur en aceite de girasol Hacendado,2 latas x 65 g,1.5
292,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Caballa y melva,Filetes de caballa del sur en tomate Hacendado,2 latas x 65 g,1.55
293,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Caballa y melva,Filetes de caballa del sur bajo contenido en sal Hacendado en aceite de oliva,2 latas x 65 g,1.95
294,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Caballa y melva,Filetes de melva en aceite de oliva Hacendado,Lata 120 g (80 g escurrido),1.75
295,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Caballa y melva,Filetes de melva canutera con pimientos del piquillo Marinara en aceite de oliva,Lata 90 g (65 g escurrido),1.65
296,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinas en aceite de oliva Hacendado,2 latas x 86 g,1.5
297,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinillas en aceite de oliva Hacendado,2 latas x 65 g,1.5
298,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinillas reducidas en sal Hacendado en aceite de oliva,2 latas x 65 g,1.5
299,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinillas en tomate Hacendado,2 latas x 65 g,1.3
300,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinillas picantes Hacendado en aceite de girasol,2 latas x 65 g,1.45
301,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Sardinas,Sardinillas en escabeche Hacendado,2 latas x 65 g,1.45
302,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Calamar en salsa americana Hacendado,3 latas x 59 g,1.85
303,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Calamar en tinta Hacendado,3 latas x 59 g,2.0
304,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Tacos de pota al ajillo Hacendado,3 latas x 54 g,2.3
305,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Salmón al natural Hacendado,3 latas x 50 g,3.25
306,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Hígado de bacalao ahumado Hacendado,Lata 120 g,1.75
307,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Patas y carne de cangrejo al natural Hacendado,Lata 110 g (65 g escurrido),5.5
308,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Huevas de bacalao Hacendado,Tarrina 200 g,1.55
309,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Chipirones rellenos enteros Hacendado en aceite de girasol,Lata 115 g (72 g escurrido),2.1
310,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Calamares en caldeirada Hacendado,Lata 111 g (72 g escurrido),1.9
311,"Conservas, caldos y cremas",Atún y otras conservas de pescado,Otras conservas de pescado,Merluza al natural Hacendado,Lata 120 g (70 g escurrido),1.95
312,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Aceite árbol del té 100% puro Deliplus con pipeta dosificadora,Bote 10 ml,3.0
313,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Colagen sabor limón Deliplus,Bote 250 g,4.8
314,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Barritas con proteínas Enervit Sport sabor coco y chocolate,Caja 3 barritas (120 g),3.15
315,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas control calorías Forte Deliplus,"Caja 20 cápsulas (16,4 g)",4.5
316,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Comprimidos Vitaminas y Minerales Deliplus,"Caja 30 comprimidos (29,55 g)",3.0
317,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Dormir Deliplus,Caja 30 cápsulas (13 g),3.95
318,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Comprimidos efervescentes vitamina C Deliplus 500 mg sabor limón,Tubo 20 ud. (80 g),1.95
319,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Batido Sustitutivo sabor chocolate y galletas Deliplus,Caja 6 sobres (252 g),6.0
320,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Barritas Sustitutivo de comida Belladieta sabor chocolate negro,Caja 8 barritas (240 g),5.4
321,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Gel energético con cafeína Enervit Sport sabor cítricos,3 ud. x 32 g,3.6
322,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Perlas Omega 3 Deliplus,Caja 60 cápsulas (48 g),3.95
323,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas LaxForte Deliplus,"Caja 30 cápsulas (16,35 g)",3.95
324,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Valeriana Deliplus,"Caja 60 cápsulas (32,7 g)",4.15
325,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Spray oral Própolis Deliplus,Spray 20 ml,3.5
326,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Perlas Onagra Deliplus,Caja 60 cápsulas (41 g),3.95
327,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Sticks Jalea Real y Própolis Deliplus,Caja 12 sticks (120 ml),4.95
328,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Batido Sustitutivo sabor fresa y nata Deliplus,Caja 6 sobres (252 g),6.0
329,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Cola de caballo Deliplus,"Caja 30 cápsulas (16,35 g)",3.95
330,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Alcachofa Deliplus,"Caja 30 cápsulas (16,35 g)",3.95
331,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Memory Pro Deliplus,"Caja 30 cápsulas (14,94 g)",3.95
332,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Natilla Sustitutivo sabor chocolate Deliplus,Caja 6 sobres (252 g),6.5
333,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Polen Hacendado,Tarro 230 g,6.45
334,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Sticks infantiles Jalea Real Deliplus +3 años,Caja 12 sticks (120 ml),4.95
335,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Quemagrasas Deliplus,"Caja 30 cápsulas (17,09 g)",3.95
336,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Antiox Colagen Deliplus,"Caja 30 cápsulas (17,1 g)",4.95
337,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Articulae Forte Deliplus,"Caja 30 cápsulas (15,1 g)",3.95
338,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Sticks Depurat Deliplus,Caja 15 sticks (75 g),5.95
339,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Spirulina Deliplus,"Caja 60 cápsulas (27,3 g)",5.0
340,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Sticks Saciante Deliplus,Caja 12 sticks (60 g),4.5
341,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Piernas Ligeras Deliplus,"Caja 30 cápsulas (16,95 g)",4.5
342,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Anima-T Deliplus,"Caja 30 cápsulas (16,3 g)",4.95
343,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Menopausia Deliplus,"Caja 30 cápsulas (19,4 g)",3.85
344,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Gel energético Enervit Sport sabor naranja,3 ud. x 32 g,3.6
345,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Comprimidos efervescentes magnesio Deliplus 300 mg sabor naranja,Tubo 20 ud. (78 g),1.95
346,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Bebida isotónica soluble Enervit Sport sabor limón,Caja 10 sobres (150 g),4.5
347,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Cápsulas Colesterol Deliplus,"Caja 30 cápsulas (17,9 g)",4.5
348,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Chicle reductor con zinc y probiótico Deliplus sabor menta suave gragea,Bote 30 chicles (38 g),3.95
349,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Comprimidos cabello y uñas Deliplus,"Caja 30 comprimidos (24,75 g)",3.95
350,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Comprimidos Vitamina D3 2000 ui Vitadiet,Caja 60 comprimidos (60 g),4.0
351,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Snack con proteínas Belladieta sabor coco y chocolate negro,3 barritas x 27 g,2.6
352,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Barrita energética Enervit Sport sabor albaricoque,Caja 3 barritas (90 g),2.4
353,Fitoterapia y parafarmacia,Fitoterapia,Fitoterapia,Barrita con proteínas Enervit Sport sabor chocolate negro,Caja 3 barritas (180 g),4.9
354,Fruta y verdura,Fruta,Plátano y uva,Plátano de Canarias,Pieza 150 g aprox.,0.49
355,Fruta y verdura,Fruta,Plátano y uva,Banana,Pieza 190 g aprox.,0.24
356,Fruta y verdura,Fruta,Plátano y uva,Plátano macho,Pieza 290 g aprox.,0.78
357,Fruta y verdura,Fruta,Plátano y uva,Uva blanca sin semillas,Bandeja 500 g aprox.,2.15
358,Fruta y verdura,Fruta,Plátano y uva,Uva negra sin semillas,Bandeja 500 g aprox.,2.15
359,Fruta y verdura,Fruta,Plátano y uva,Uva sabores sin semillas,Bandeja 400 g aprox.,2.6
360,Fruta y verdura,Fruta,Plátano y uva,Uva roja sin semillas,Bandeja 500 g aprox.,2.4
361,Fruta y verdura,Fruta,Manzana y pera,Manzana Golden,Pieza 190 g aprox.,0.34
362,Fruta y verdura,Fruta,Manzana y pera,Manzanas Golden,"Bolsa 1,5 kg aprox.",2.09
363,Fruta y verdura,Fruta,Manzana y pera,Pera Conferencia,Pieza 170 g aprox.,0.3
364,Fruta y verdura,Fruta,Manzana y pera,Peras Conferencia,"1,5 kg aprox.",2.09
365,Fruta y verdura,Fruta,Manzana y pera,Pera Ercolina,Pieza 90 g aprox.,0.23
366,Fruta y verdura,Fruta,Manzana y pera,Manzana Granny Smith,Pieza 210 g aprox.,0.38
367,Fruta y verdura,Fruta,Manzana y pera,Manzana Story,Pieza 190 g aprox.,0.32
368,Fruta y verdura,Fruta,Melón y sandía,1/4 Sandía baja en semillas,"1/4 Pieza 1,53 kg aprox.",1.36
369,Fruta y verdura,Fruta,Melón y sandía,Media sandía baja en semillas,"1/2 Pieza 3,15 kg aprox.",2.8
370,Fruta y verdura,Fruta,Melón y sandía,Sandía baja en semillas,"Pieza 6,22 kg aprox.",4.29
371,Fruta y verdura,Fruta,Melón y sandía,Medio melón piel de sapo,"1/2 Pieza 2,26 kg aprox.",2.46
372,Fruta y verdura,Fruta,Melón y sandía,Melón piel de sapo,"Pieza 4,54 kg aprox.",4.04
373,Fruta y verdura,Fruta,Melón y sandía,Medio melón Galia,1/2 Pieza 680 g aprox.,1.69
374,Fruta y verdura,Fruta,Melón y sandía,Melón Galia,"Pieza 1,33 kg aprox.",2.65
375,Fruta y verdura,Fruta,Cítricos,Limones,Malla 1 kg,2.29
376,Fruta y verdura,Fruta,Cítricos,Limón,Pieza 140 g aprox.,0.36
377,Fruta y verdura,Fruta,Cítricos,Naranja para mesa,Pieza 280 g aprox.,0.42
378,Fruta y verdura,Fruta,Cítricos,Naranjas,Malla 3 kg,3.57
379,Fruta y verdura,Fruta,Cítricos,Naranjas,Malla 5 kg,4.95
380,Fruta y verdura,Fruta,Cítricos,Pomelo,Pieza 370 g aprox.,0.92
381,Fruta y verdura,Fruta,Cítricos,Limas,400 g aprox.,2.0
382,Fruta y verdura,Fruta,Fruta tropical,Kiwis amarillos,500 g aprox.,3.0
383,Fruta y verdura,Fruta,Fruta tropical,Kiwi verde,Pieza 120 g aprox.,0.48
384,Fruta y verdura,Fruta,Fruta tropical,Kiwis verdes,700 g aprox.,2.58
385,Fruta y verdura,Fruta,Fruta tropical,Aguacate,Pieza 280 g aprox.,0.98
386,Fruta y verdura,Fruta,Fruta tropical,Aguacates,550 g aprox.,2.14
387,Fruta y verdura,Fruta,Fruta tropical,Piña,"Pieza 1,67 kg aprox.",3.32
388,Fruta y verdura,Fruta,Fruta tropical,Media piña,1/2 Pieza 850 g aprox.,1.86
389,Fruta y verdura,Fruta,Fruta tropical,Guacamole Hacendado,Tarrina 500 g,3.35
390,Fruta y verdura,Fruta,Fruta tropical,Guacamole Hacendado,Tarrina 200 g,1.65
391,Fruta y verdura,Fruta,Fruta tropical,Mango,Pieza 440 g aprox.,1.23
392,Fruta y verdura,Fruta,Fruta tropical,Piña natural a rodajas,Bote 500 g aprox.,2.73
393,Fruta y verdura,Fruta,Fruta tropical,Papaya,"Pieza 1,32 kg aprox.",6.59
394,Fruta y verdura,Fruta,Fruta tropical,Media papaya,1/2 Pieza 680 g aprox.,3.53
395,Fruta y verdura,Fruta,Fruta tropical,Coco troceado,Bandeja 120 g,1.79
396,Fruta y verdura,Fruta,Otras frutas,Albaricoque,750 g aprox.,2.54
397,Fruta y verdura,Fruta,Otras frutas,Nectarina,Pieza 190 g aprox.,0.51
398,Fruta y verdura,Fruta,Otras frutas,Fresas,Bandeja 500 g aprox.,3.5
399,Fruta y verdura,Fruta,Otras frutas,Ciruela roja,Pieza 110 g aprox.,0.33
400,Fruta y verdura,Fruta,Otras frutas,Frambuesa,Bandeja 130 g aprox.,1.52
401,Fruta y verdura,Fruta,Otras frutas,Ciruela amarilla,Pieza 140 g aprox.,0.46
402,Fruta y verdura,Fruta,Otras frutas,Moras,Bandeja 125 g,1.49
403,Fruta y verdura,Fruta,Otras frutas,Arándanos,Vaso 225 g,2.89
404,Fruta y verdura,Fruta,Otras frutas,Melocotones amarillos mini,1 kg aprox.,2.39
405,Fruta y verdura,Fruta,Otras frutas,Melocotón amarillo,Pieza 210 g aprox.,0.56
406,Fruta y verdura,Fruta,Otras frutas,Paraguayo,Pieza 140 g aprox.,0.38
407,Fruta y verdura,Fruta,Otras frutas,Nectarinas mini,1 kg aprox.,2.39
408,Fruta y verdura,Fruta,Otras frutas,Paraguayos mini,750 g aprox.,1.79
409,Fruta y verdura,Fruta,Otras frutas,Ciruelas rojas mini,500 g aprox.,1.35
410,Fruta y verdura,Fruta,Otras frutas,Higos,Bandeja 400 g aprox.,2.32
411,Fruta y verdura,Fruta,Otras frutas,Ciruelas amarilla mini,590 g aprox.,1.76
412,"Huevos, leche y mantequilla",Huevos,Huevos,Huevos super grandes XL,Paquete 12 ud.,2.85
413,"Huevos, leche y mantequilla",Huevos,Huevos,Huevos grandes L,Paquete 12 ud.,2.15
414,"Huevos, leche y mantequilla",Huevos,Huevos,Huevos grandes L,Paquete 6 ud.,1.2
415,"Huevos, leche y mantequilla",Huevos,Huevos,Huevos medianos M,Paquete 24 ud.,3.65
416,"Huevos, leche y mantequilla",Huevos,Huevos,Huevos medianos M,Paquete 12 ud.,1.95
417,"Huevos, leche y mantequilla",Huevos,Huevos,Huevos de gallinas camperas,Paquete 12 ud.,2.65
418,"Huevos, leche y mantequilla",Huevos,Huevos,Huevos de gallinas camperas,Paquete 6 ud.,1.55
419,"Huevos, leche y mantequilla",Huevos,Huevos,Huevos cocidos,Paquete 6 ud.,1.5
420,"Huevos, leche y mantequilla",Huevos,Huevos,Huevos de gallinas criadas en el suelo,Paquete 12 ud.,2.35
421,"Huevos, leche y mantequilla",Huevos,Huevos,Huevos de codorniz,Paquete 18 ud.,1.6
422,"Huevos, leche y mantequilla",Huevos,Huevos,Claras de huevo líquidas pasteurizadas,Botella 1 L,2.65
423,"Huevos, leche y mantequilla",Huevos,Huevos,Claras de huevo líquidas pasteurizadas,Botella 300 ml,1.5
424,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa jabón natural de Marsella Bosque Verde líquido,Botella 46 lavados (3 L),3.5
425,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa Frescura Azul Bosque Verde líquido,Botella 46 lavados (3 L),3.5
426,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa Blanca y de Color Bosque Verde en gel concentrado,Botella 27 lavados (810 ml),3.3
427,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa Frescor de Colonia Bosque Verde líquido,Botella 46 lavados (3 L),3.5
428,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa de Color Bosque Verde líquido,Botella 46 lavados (3 L),4.5
429,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa jabón de Marsella Bosque Verde en gel concentrado,Botella 27 lavados (810 ml),3.3
430,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa Blanca y de Color Bosque Verde líquido concentrado,Botella 46 lavados (3 L),6.1
431,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa Prendas Delicadas Bosque Verde líquido,"Botella 66 lavados (1,98 L)",2.55
432,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa fragancia Nenuco Colon en gel,"Botella 45 lavados (2,25 L)",6.5
433,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa Ariel total líquido,"Botella 26 lavados (1,43 L)",6.0
434,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa Pieles Sensibles Bosque Verde líquido,"Botella 66 lavados (1,98 L)",4.8
435,Limpieza y hogar,Detergente y suavizante ropa,Detergente líquido y gel,Detergente ropa Frescor Vernel Wipp Express líquido,"Botella 33 lavados (1,65 L)",6.0
